Wallet,Fate_Rewards
0x0027be93454f18e04e26ee19c22b9dad5b2f58e5,430579.393907034548706726
0x003492edf9605c85b68d2fe77bf1cf549f4bd875,82617.927178400520240876
0x005d9cb4bfc58276fbb6395a7f33ca06003f645f,27635.468003500860137801
0x0089d65b21ee0d8915da224b2c17132502184b97,75.165841329474129992
0x00ecbf277eaa948a1915659e9193ff9f8d274c48,1862.860635389232244936
0x015067f48ba0b52ae27c1ef310210213dc6b73f4,18719.392949185362585836
0x01827a0283b2133d17e280fbdad0bada36255b95,977084.32025234656885668
0x019e298985534e32e6a4a469b3ff5b51ad89f427,1289.099608819992466576
0x01a99ee37bae60cc554fca8a9755c76917a40b14,8.591476492611102235
0x01dc7dd1f008008e928a51f221bbdb3825f9491b,2242374.696287071030260908
0x01e7f86485fde4393dc396e0d6bd696c8ef55085,10209.964252250279593296
0x02441851f2fd85e9b46d9c6a5287f56484e2ec72,3500.65622064912000076
0x02713ccac3ee0476147f0ad010bc3906738a8878,11099.666388849918901988
0x02fa5eb5067c0d4a74e83f395af7ab6db7999208,1459971.656587411395047904
0x03cd8272f4f0396d825e329a797bef66a1575447,1514.466646337701457172
0x041d552686bba6758489f8fc2132bce1da5952f7,3486.899018245688124468
0x04b70e9ef8b53b13455f42186c428e9fb0853ba1,1475002.787088972463396864
0x052fbc4e44764f6af0b4088b21b51b21dee62b87,33807.584094014662936056
0x056c0eec54edd3b58c2df89b80abce8f8554fb99,964.654542802221531403
0x0580cb524a9a56307326049014c577e3bc84c541,26445.671104601680169995
0x058476edacb23e9507cff379e7dd8cf4dee4d2db,985549.655677938987079082
0x05976ae3ab8e6b3b01039f616670d3dd18b440a8,10439.75719267757174032
0x05b3cd4c7ebef291b99bdd6d319e84c59eb95747,1002.19479529953545208
0x05e5ab383f3c2d423cfd118b83420261ab0990bc,1522.232391531927611756
0x05eee03f9a3fa10aac2921451421a9f4e37eabbc,180712756.507071709905610274
0x0655d9a7c0b6e83dab59b04409971781dfe6b691,624788.192483796644691434
0x06eb061298400ae581b5a61a200548a757ebbd26,5553.798418027608230012
0x0757bf3cb1e3f72f923a60a3f8c728809fe2b7ec,297.344094888277825412
0x07bd933f4e0acad517c319b2196332eeaa957da1,7.700537902840782804
0x085421cbb02a34e6f5cb2782ef72d9f5b99984d0,9484.164265135345591804
