Wallet,Fate_Rewards
0x64878dab06c60cbe866e959081d2da4c287e9705,121770.132668920779886006
0x64c73ba421277f362882387472e1e884d8999056,84141.642366234972559678
0x64cf2cdbf9cb4381a69d601e61d158dd8631e0fd,25416.53378854827390869
0x655552b438d13027bd46dee323f301b37ab56c36,0.0
0x6610e09ff914e115814fd6856de77ea28d05982d,34839.952863020717019588
0x6918d86f6532f8030cc0b02e2f385fafe98e9c28,4794.048079814645732496
0x693bfeeff05a9e7f38476cfcce473ae436e0e851,3529718.383158760360143022
0x695e12e59c9c3993c7eb8a48710421b12f364135,239835.166427870414758518
0x6a099ded0eaf0b22dde687d83cb19af0c6eea084,2189683.02871642945044281
0x707acec1f566eb3bf16fb0468e6e2e9a881813a3,77786.74026846891146507
0x70801880e4b7b36d6e4797dac8a5b8f5da471962,404857.072874025202838029
0x71a9418220bea6e96f19713975527cc27cc1375d,74578.535816959849496913
0x7719bff1fe196b803a16ffb4dc250cb0fe20a313,97074.231446460024816873
0x79d860858361577a4f2a33d83aac2299b6d77025,650749.580768997587353587
0x7a0373a8789562dd3923d3c212e249e5e88723cf,39140.185305666449185265
0x7a120d3150530a1cb538711ef04623aa8d90ff4e,7120.3001844558672377
0x7a68f7ce454d8fbc53d5dfb5d61d9a9d3bab0cdd,2977.674359165109042306
0x7a6c7dc05497de639b67cd4ae9c0ac8ae3e03381,1977816.378810601804605855
0x7ab1186d0fa3b780851a92e791728f5bc0644b7f,709645.08471262107152276
0x7b8b98900d14c8fbf490a0b339ad3f15a1b75ace,38577.078837485990393955
0x7e7257ed884c00385e6caf99e25e9486ec4eaa71,360.431182390034990615
0x7f042f15b9bdd192c4ab3614f4fa0f3886adb1a9,271615.104509158993703967
0x7f6d4d449a366a86bbbc82c0dfe9d776b1115f1e,18465.335872830053472646
0x812be5ff5249e7599d889ba841abb1f280267559,96148.064656296782054013
0x8178c9e76fbc57bee7ec6042d137d3ddba08e786,200219.814892591015361179
0x8254925ce4ce17cf2bd0a666947d606184e45332,985.019478837770236974
0x833a4a119c1195b4ac1c7f1471152de8b65a3ef5,10449969.42902882005694745
0x83cf51a12258848540e862d1ab8b2fe05518f716,4972958.326861826007675179
0x850f385b6938c981f1d9375ccd39a570e919c59d,27904.671818324124768777
0x85399768c72b64879e704ebafc5ac52483984b9e,1067.677196844768328918
0x85d382c1915cd79e85eda89231f2bdd130c31d0d,11719734.118773189909204495
0x8652cdd3ce55f2360e59ddba4436fb002c564c76,585800.445391169541621531
0x869aa177e5d098de56fcc0fc63d606f51181dd5d,494555.864070382157383646
0x88db7c620a726bf06005f9c602a90fc0228bb02f,0.545770739890646152
0x8a892d3266058554bdcb53cae8e1e2d31da8b796,26475.877794789447998518
0x8bb8fc2ae445630485394929aecf09386cf68389,45512819.809487206690851069
0x8bc493dfdf7820facfc68c251b26bd7a888dd39e,11386.547960991100093962
0x8bf1549854d12b798f6e374567a84aa20c1d8d35,217371.662917728708096412
0x8ebb3b44fba4a542592ffc3cf943418a7cffa48e,580421.627205274230816645
0x8fa9f506fad272213c65cb6614020e32f97be5ba,8048.416495623333206209
0x90036c2f2c4cf5958eb0a9a841aaeb734e786516,3566.912343623647525879
0x98f9e694c17aece8e4697389d3c340d6ad823ffc,6972526.851522330672519583
0x992a63544d9d0bd5e9fc3a3ca29f9d7afe2214ac,175344.50624752374739232
0x995904e6f933152b0ee9b212a4f52a9c1539af18,2314.728441481007962698
0x99ef7c8572e3b75a9a9106b4128abafb2f1064c1,153674.591783258323215339
0x9b52ba5d72a4a53c8a6a294eb3494a2c8145fc70,2042643.624722134959471188
0x9b771bbbcd79605818a2bd7ca9a5eb3c2f2d5e32,92756.211358347890626817
0x9f0001ffe56911df0de8581af879e9bdacbe65aa,345.258890509127720012
0x9f049fd537cf360a7189a82d628475ea654dc425,1112509.370376357773413348
0x9f3b631ea83c13451858cc22348506162451b6d9,971.056599585058642671
0xa1acaddd259649d470b42c95738e5e89c8d8a233,125385.129974231546025398
0xa2a7baac3ef48bb147a2b996b58063f2c8bc5400,104218.128998876736033388
0xa2c2d9340c5f0d0bd3103838479a04e7ab0a0110,627837.412307340682216607
0xa432aa095ebd5df6c97d386a3ab6722b550e27fa,508208.76419366933850204
0xa64c4fb70111438c717d37b00ac6e1f79ef237d1,17367.853082168024056232
0xa71b272556c04106fe9c65166e17df7f2f1faefe,39833.14352310193829463
0xa74b66e7e5bbb2f5b2114cb79add40b260c5c671,569.073294363995131978
0xaa0bd73e75aeef544d80df25790ba307aeea7c08,687980.324044396655779444
0xac3490e67dfaf44c9de4e523539cc73252c34739,4217.198626829057997963
0xaff8be3b36c11f69bea6f1ea2cff240f8d9dade7,87792.639064216517916156
0xb017beec4aaac362880039a659f04f55c7e49d5c,9756.069194424477268004
0xb07594671b8742e381ca079045fcb9e435df7efd,6153.701832402954598084
0xb07cf33480c4d8f44a8722fb29b3c944bd1a08b5,5119611.078156324481791801
0xb116688fa168161497342a12d46a94387d19ef72,176815.629421531175643823
0xb2d9d17193986064e1072cca7489da228631e74c,262297.082053944968655733
0xb46d1469289e5c332eb329b3196f18ede3801968,540362.56228024576900494
0xb7b39c1fd098f9c81690a1fc3cb39168569f8ec2,6715.11513123986055541
0xb85c213bab8c3d3b506fceb5761dcee9cbbc6b4d,569764.977714451410876567
0xb88d5496411b41e69ac7e49b013a5da6447acce6,62897.321330286029302249
0xb92765a1421401e999f6227f388606de1be31778,228989.947256925720894274
0xb960e8dd35abaf5f2b7f52d231fb4ae844f1400a,234922.158463969436656405
0xbab477e5c596dea6617a643b40ec7393f4c48ef9,5848.366853377715719002
0xbb70ca954d89779f8afaaab8ae383b281e3b27a4,1772778.162714812040486061
0xbc9f7e7f78a43fc1b75a97fe8ce412c8c2ffc968,33649.849318129626900102
0xbe93d14c5defb8f41af8fb092f58e3c71c712b85,3618287.549639514826617932
0xbedb0767c1508737b1252ce32c882dab0add62fc,20687.427416489683757719
0xc167b6c615ccabf9465c8ad1f0b3b5854c555673,12213.71409922669978342
0xc26ebfb7a5ad0c0e20ebce1027c01828a6f8c932,0.0
0xc286216e29a68b58c0411b34e7fb5b34e609126a,16445.630118908571363978
0xc347117094eeb48a7b5b69e0674bd9b01ca72bb9,792.218967998949766338
0xc355c2230f42224c1ae0cfeac3d7773a8ea8a268,14270.307949732075596866
0xc4ea203e2eb096c4d949b9a64a5d49c0a8a1d8b3,203862.099482438628463473
0xc5fe58660eb2945e2193cd0c2709de4e13c871d4,0.0
0xc8ad9945fae819b3ab11d21e09c6d07dbfe222d4,1518.984684033014091452
0xc97bca4c7aaaa82cd26ba9b9c99efc2f75683f67,10276.340609659594138937
0xca9b1f0750e44c61fb131033975762db06257e41,133747.504436925071062356
0xcaa7c47e4684af466293e10aec58eaf4e7b195b4,78787.250029946388395686
0xcacdade3aaa92582c3161ae5a9fa3bb7e788fdf8,22024688.034753636689585533
0xcace9fa42aa7576a43acde16c9a0c630c82237d9,304354.996582305141409095
0xcc3a0abcad4ae2c2c683eab094c5836b569ca052,3717557.012746408173321371
0xcd3b91ac5bcdb9dfc06dfc430b47112fd285e663,115596.449452458251038666
0xcf483d0670f866a262d42936d9ad9cdf7cca2b28,9452.582223926318530609
0xd0bab54ac670c5802e39ef1b4f4003e342f2b2d4,95647.466454912169267876
0xd47b617584e6f9d8250d338a5db44bac617ab769,78878.743336023677603128
0xd5fa61d2e93b6d6136cf2e2560225cb24b169232,10138.372182072285047659
0xd6ec4e9ae5a6cfe888326f9db9840c814a8bbd9e,210.975057237909513871
0xd73ad23cc3b7a80e2fad71e81f252e9119c038cb,745333.052658452456212616
0xd8189e32771ab8114f24eb5e3acb5040bb8c7086,54297777.948824720327625158
0xd969387efa70886e75293e4198f08916284d26bb,10363.884034517573099575
0xda98de35166b032bba8809736d8b0b057d25b8f0,100847.915671169244054705
0xdb60ea59d0b7dc388873d6c6ed73557981fc267f,1031.018092517244135565
0xde88bb71a14bcc78085fd48e0e1d772cc2dbc7cd,5927.412958208186061464
0xdf1dd1f9bb513795007e5c53e07bf61370cf07e3,76387.644260071267978235
0xdfb0348f0d8200ee2eb50aa4755f690dc3165b52,18129.154777138666736766
0xe0d3b203853fd07904ec42188836b967afdda690,4039759.033989532461243974
0xe13ae1dc3d2f673215e1f55c2652f0b36ccb268b,586934.536612454177769531
0xe3ac7a0780344e41a90fe8b750bfac521b0c1ffb,800135.487656333786762137
0xe3ad38d0c2aacb7cb59ddf0f7b8aaa1b2121cdf3,241693.622465022601141935
0xe3f01af7931050d80350704991bb9e7404da07df,2555217.186291173902148316
0xe65ed6cd022ceed7858594681b5739f9a7628976,56559.14989032662377007
0xe79d8ac9bbbc82b6ce8d45f073855608b6b7c881,7985.555571651878614303
0xe8e05fc7a2cbb4f3f317bf925439de6704bf6a42,16914.824376381796193061
0xeaf41e85a9804c74b332fad07f7e0cac53085345,1182338.141140822227587773
0xed39c2729253cc577125baa6e3f17d4e676c26e2,78112.834916984006598885
0xedace1e651ba0d2eb674cb6540d1c0efbbe4c59c,3.052620147194157961
0xf2fcea2ec3684eff15ac367217bb0220ee4bf3cc,61600.990437922472103729
0xf36f6f9cb2e7153424fa3cfeb21e25f1f882ac58,243570.817431869358353478
0xf49fa78811053ca6eac929683199584527622514,106544.208678742773043756
0xf52bb56ecd90a0756dc11d0be4ca0a512de2587d,841.7214260763922952
0xf79e4cc7a5dedc344f711f7769cd10a6bb1d0de1,23881.558563983750789186
0xf86af0a9158fbd77c1c37a0f35321320aa59fcae,13272.094605557860658858
0xf899ba19116d911b35fd7eb09f5a85c3285aec49,12996.813972767224003177
0xf8e3cb58ce4c7ccd28ba8e76af99eb9910db0c1f,240485.159055320154206474
0xf974b729991c0c29534d14acf908a6efe9c965fc,167494.508770341166755669
0xf9dd3677dd98678c4152080a612ef9c9c18e8825,51572.44405869617820667
0xfb825828749435a66eb7710c0d743cb32ae022dd,43600.539766600433196054
0xfc806445c4b0cd46a7a8568066d76d0677f7a3b3,67784.043649014885734951
0xfc8c239091a90ae4c197b3446ef94a1c623879c8,5407060.719648321823707365
0xfcad996b1dd841914849fde990f4a8db75204c88,13137.288555325999525891
0xfcb5972a508df665eafe17f6d4e32c8015106b80,554271.047823256713932592
0xfd09e2d6047780508355ebdf7b4e7f630749d6ec,1171.644992442009087191
0xfd383c9627b7283370e659e73efe673479154a52,50016.635696413562154272
0xfe3a593fb8a90185a8e31edc8eb02e7d889d52f0,4777.091768769948436319
0xfee48b87ecd5063cecd4c47fede287083c182375,90.58762255676541293
0xfeffe72b889c2538d91bda61f6d3061be83e28d7,46936.524959967386559961
0xffe19c3d8e01d3e1b8cfd8031baefdf0b325dc11,34862.312658128141991466
0x003492edf9605c85b68d2fe77bf1cf549f4bd875,58737.124869899340160584
0x005d9cb4bfc58276fbb6395a7f33ca06003f645f,124701.599276957530561272
0x00ecbf277eaa948a1915659e9193ff9f8d274c48,1324.398729101541656631
0x015067f48ba0b52ae27c1ef310210213dc6b73f4,16193.138257495491580567
0x019e298985534e32e6a4a469b3ff5b51ad89f427,916.483955467644184384
0x01a99ee37bae60cc554fca8a9755c76917a40b14,38.365522599568799425
0x01e7f86485fde4393dc396e0d6bd696c8ef55085,7258.762906344359195532
0x02441851f2fd85e9b46d9c6a5287f56484e2ec72,2488.787707235213400508
0x02713ccac3ee0476147f0ad010bc3906738a8878,7891.295666233443667999
0x03cd8272f4f0396d825e329a797bef66a1575447,1050.28027485958219812
0x041d552686bba6758489f8fc2132bce1da5952f7,2479.007039249123549651
0x056c0eec54edd3b58c2df89b80abce8f8554fb99,4760.548475245437921897
0x05976ae3ab8e6b3b01039f616670d3dd18b440a8,7259.646540138864360219
0x05b3cd4c7ebef291b99bdd6d319e84c59eb95747,712.509292424633248056
0x05e5ab383f3c2d423cfd118b83420261ab0990bc,1046.83489386107320784
0x06eb061298400ae581b5a61a200548a757ebbd26,3948.466904495540953351
0x0757bf3cb1e3f72f923a60a3f8c728809fe2b7ec,211.39645870159309028
0x07bd933f4e0acad517c319b2196332eeaa957da1,5.474688990778775736
0x085421cbb02a34e6f5cb2782ef72d9f5b99984d0,6512.85963776699379454
0x085a288077461f7a662ce91d59c8cf7dbca6a324,103405.496496302966098095
0x089bf3e372643868e2efd18b00bf58f4d93511c9,118.85673887690787424
0x08ea6e53b8f2464144439981655d9ca1d8098178,1853.736714999895728399
0x0998c03bde3ba6170a73e464f2c152778829e941,4736.776394957294867588
0x09d4cc177663c056be397b993c853e83f1ba3935,1364826.763434798201109203
0x0a3a41824db4e090da8e011a782ca2e0b0d22e01,48.923975534732944616
0x0ac6e7cc69a4d3c0e9efd02aadc1c5a215f8fdf1,76.273227196115327907
0x0ae8192b510fe3a7f76d187e61bf1d9f37866713,12.538976780746811256
0x0b09f2845a509655797db011ba5e5581cf9afd65,21728.081293927138939075
0x0b5283cd5f8ce27363260319a0b575cec9680a6c,35180.692507771631432252
0x0b6e297a36ec54ffb9e5a53e90dd8f76d4e15a1b,776.469539856053457324
0x0b89abc702d930257763afb084637f246644c5b3,375.754884452114684816
0x0bf01a1e21c5853fd627b27f6af9ff9a4fde7976,5971.740713366207130196
0x0bfc9bea92b9dff8f7819aeef443ac4ac7390957,154.829799516773393699
0x0c55b13cec1df9a2acac90d16e80105fc3207344,749.372118081552121752
0x0ccebbb258c22224b6f046a2be9c488e25ab5bc0,37885.711572454220105029
0x0e15c6b69dd471c15ae930993b33c864e1e1d8cf,9229759.792551867073178252
0x1002d9e169d5389574c381a2cf0f7e0d798e920f,374.003245768577576128
0x100e2c699df987a99c033e5a0c0bbc6461c100af,514.463808197436201304
0x101fac000bd6a466e5a19f4c9a78910f02fbd5ca,10.454412945665035868
0x1052632686b623293a8ed63f8d40b9ae5ecc1ea9,9926.243457412842468798
0x10cab5fcd2ad5aa442e00860a62f7f647cc89ed2,3.194294662813385698
0x10f93dcb208543412415dd49da5d89f97f15a2bb,231343.238324762716052129
0x1128ac0fa232c6697427e3a235284bb81f38d32c,19.794186104450664224
0x11df8e9e16b7b0a504f62507dbc38b80de89fa6d,71.684572283896478084
0x127d3f24adc91c81f6b0e1e00935c0a2e6b90856,53197.173881953057107002
0x1371d3038d35e9406f7ce55df1db4c6302704f10,1348.112985331169828496
0x1393ad7db59bc4c4b38d749a9330cf35cf20c0cd,935.839865229066625535
0x1566b7beea44324ef8c632586225fe4abc117697,660.074240562322382456
0x15ede76e40cfdf9d995df50f2099f66ac0ba2ca8,2084.824006049032506423
0x163f59a9749090e9651ee08d83284c2a0877dbbc,570.837050095745137725
0x164767126f2570a427e3c2f34da27003f8394a40,24953.927274765146208207
0x16b26d74738bcb3922e91a1091eabd7c467c29b1,1878.250096283463464854
0x16d27c204a41218bdbf5d2553a8ccf772877ce29,1766.98438121106918362
0x16dc2e996aa855ca5222d0fd42cd188a121ab7a1,2510.965182569081392719
0x17186d814b3f989a5981f276c26cc0ecdfd514e9,119085.245787385952051406
0x17d8d047f0e47f3fbb370d5de1a901e04f8a68d4,45075.339792029880309886
0x1942a4ade7ae6378fa5f22d4b1a982a7f3d3a0c5,27.717992983833603736
0x1945372c0074fdf6f89d27e4d477b7d9ad6ed9d7,88.916453200648403855
0x196f2490ff7cf681757aa6a4b938a0d5d78f4d5b,4612.980771846285566692
0x19da16429d4a85fd711c3a2782d1d2ccb01340d0,88.765043995121038471
0x19eae8bf38e51509c62aee4def930e16d75015ce,15274.710558320780461952
0x19ef04a6b7806197ee7aa39bad9fceaeb9da5f21,1190.720180264189176148
0x1a23e34fd81533bce461862b47d18bbcbd075cb3,5228.122618394843356608
0x1a3933c1bb0bce13a7b65788c366b19d9348807b,1083.017745689552106904
0x1aa3a2b76ee5d77bcfbfc294a70082fc12e01670,82.435248372009487977
0x1ab22fd11dbaf6550ca866015e62ace777c5bb7a,894.286190307316648295
0x1ac079baf723197f86296e37564cc0c86460cb35,1471831.075232077563382824
0x1c42bb16aec88b594f49824f31706cdf0fc6c2e3,2150.198869403501183416
0x1ca0e626bae71b0461bfce132db66367dbb35d5b,6.251922704640310743
0x1d6f4e86e9eaa5591ddac378aa8d43422f02e66d,7065.819900999851794614
0x1d85b8ad6e2beea6b98fced542984b532663f66c,1.171161854724472315
0x1de2c2217552e9b42f784e44afb9dc36a6670f31,88375.387173984511942599
0x1df8c901008e57be1bbe9ca511c80e3970b006aa,7710.394182489797545815
0x1ee961e9f0e47bf24ed583b8b795a4e19dbb26c4,5517.58773470971269791
0x1f32034571a979d42ef8265d86e2f5bd8d74ae57,2044.631559302406034664
0x1f452f2beea8c1105cd5363b18a0995367a87d97,11516.245412825981198659
0x1f723a433984cd443e2d07dd2da157e24065bfc4,2982.490758990141633633
0x20547cb8588bf3a1f531bb32edaaf6e72bf9052c,0.629894441585588496
0x20a9b4b981cfbcf8cbfd1d8ea644a33f27806c12,7751.624362787453155491
0x2155422d571ee78f3bab97d8dddf15a6d9157acf,1073.093091151298944807
0x21f72e6095f619323ed8c74dbcdd4d8bdef6e5d6,21829.554673796292934704
0x220883bce5460c43aafffa504156aa1ae13801c4,3669.535530699712627508
0x229ec4c57725f4fccae94c28012330ea958c212e,87518.373738630578503873
0x22c13d1b5e1b253b04a56a50c10d812aba309135,0.663273720634008979
0x235debbe4e08e77ca371729df6a63af7a5b1b432,86725.923272160811630936
0x23c194b1cadd2d25784d5ee42163eac666e97c11,919.052951774882068407
0x23f6d43654861e845bffcd28b8a71f500cd4fa25,2516.855820006449130404
0x243afbcdac47253c20809e28c795c2661042a2da,62.880584975433285248
0x245c2a4a71cc20e4cf48ee0c553759c2d5de9599,189.646399312242894685
0x24827bfffacd0ce3146e8896f77d68a4e2e39564,1490.386401453078706672
0x24c8c7d66c19a8b952750fa4d2c604b676fcffbd,3033.272184241169804287
0x24dad6efebbb491955b1ed2ae6d95a997d25b8f3,39.229672412566983606
0x261f1cb1e19767e127acb15ac768e0fd58c044a0,1484.824347312291937672
0x2691278f1910afd240cb0169d3ba130b09d2ea0e,689.081305500990882781
0x26eadeee59912a86be8ff5d5f03e2e6f5d6aee65,29512.302770362586899859
0x273e7592a517a225eb3c4c8e4fc8fc92d73286b9,31283.646794914157807584
0x2754176485c56ec91bcfd7f6f4e16a3cf4c8ed53,3763.66798013089788413
0x27f8e0975e5264523884746b60e9d1763e4d7da7,179.535720811404310855
0x27fdf6196d6ec626807ab4580f29c04c730f9046,265.346461862034552959
0x28cd3adc908cec4a32ea47c5ac0d699e7a28d524,101913.595639186009189891
0x28e70ff45be4f2571f77fc26ed7e681c19a48fc9,56840.223880101420526976
0x299af87bdfbffa41632a776da32f9999015bd637,18789.405868863704438363
0x2a153d891e040387ab13f91a46e4136ea7a643fc,8.918273147243807652
0x2a498a008ce4af4d9e6a6b8d9d0c577216a53c07,37598.219295877631685695
0x2c97490ac3bf168ee139927a608299f39bc7400a,1189.971213925012219655
0x2cc4f69a64b0368cc8253dea3d50691eccd61781,1153.216835067287540895
0x2d2e638299bc57b90a93a46c10de2d6cf0c90690,12250.850873929631696547
0x2d5a17539943a8c1a753578af3b4f91c9eb85eb9,3135.252396276293196705
0x2e6b07d3be5d62c418808c07492e1e3109615471,6.403906983830032847
0x2f4397dbde395e628448f7aebaf67b60d3fdd04e,6956.463478672987279552
0x307140a8aab7dc38b4eb8e58ca9a96034037eb5f,19642.571122366532996264
0x30a270432a6bdd181a685a18ff53078a2cf22d1b,595.621554359821121792
0x30b2c8c593944b6bdb58aca704545747dfc11c56,3204.742223839869241679
0x312983792d7d4309cc9ca3f49e27ed32aea0b62f,1068.138266351284402492
0x3134eab304e3882cc237b519522c55aaa992bc83,248148.064266287935120611
0x326042af3f543755160d78bbb86b46e62d24c780,1899.870275888011232243
0x329fdf2c386986afce9c1f29ba438aec81f45f85,129180.970667538373578759
0x32d507495d876744f6ba1183636d3613598df4ee,856.214938698517409555
0x32fbf466822f260a1844ffe50f2cf81d6c868f58,3856.637263110148437599
0x3312f667c87ff4d5c04c67128e3a488b4e3aba7d,0.332311328707715205
0x334ccc5e749c93a9657a2b9872acfb12d008aff5,117.643476774220284672
0x33628b0acb44c6631fdc43909c96e161a20e6cf4,3.582181602500977676
0x338598d868a3adf0f7b87cb277a3416cc70f3075,6118.175536776957554762
0x338d48a26d067dccd0a2bfdf9c51588899e7c51d,0.201519501464526135
0x33be48db1c3b24ded623d955c8d8374205219320,47058.278978188528558282
0x3513b64742f995ee0096924c6b4a713123f3ec1b,49.668998906744640268
0x35169fa1726ac14ab0f344d6e6735038a8e7c5da,1269.899951284800867987
0x3560580bbe7411a963b859f5017320790901a4fb,248.078096912456008151
0x362c51b56d3c8f79aecf367ff301d1afd42edcea,44546.616977253295743635
0x36c4b444e3d2e30d4c90b06adc8add8b94a17754,136.594888994019649975
0x36fb2cf772b72b97e91064771f73d81ec57c1e4e,892.122109411612485548
0x370703acd44b94082a427a4e6b0743651df81c13,6651.064342911473011504
0x37d603e1068bedb1f4adac2c7e97f1ea4bd14ff9,144.091748773343151134
0x37dd8b4af171f9d7046621ca363325f5b4bff38e,16632.044105469364082807
0x37f8198c3a4cc366f578002fe7708358e4c9afba,829.895475070315990356
0x3821eca23f65f38301124dc3cae0132f5776aa12,547.394023708147924971
0x3873ecfab61dcda451aaba04b177e044261bf202,5.567531478990222779
0x38e7b55df86ed079f4b8a73ed4e1cd47dc1390e3,53.99920349333790498
0x39eff421c748f4fe61a05830517bfc1310ec3fbc,76138.129475333697577011
0x39f77bab56ceff6de40acea8f5bb0c541ae2463e,189714.763566442245760592
0x3a54d5e74ca8eb6badf632a81b40b1eda0c601ce,126.730894062818834555
0x3a7571329bfd308a5946ac8a949857f164861572,468245.123295182201702643
0x3abf29f32e9e18e30e4534470e309a5f90d67561,2048.106228370144944271
0x3acc73a5e87c24cde92c69a52a9db9f5ee55294b,200.027822346725076712
0x3b3028faa05772af61ae0de0ef86bc76c53ec899,19.587144236605056271
0x3c5bed79ebb8035a5712c51272f043e6a36a15f5,567.521270153105070148
